"548","Alex Armah Jr.","RB","FA","0.1","1.9","0","0.2","0.2","0","0.1","0","0","0.5","0","0","-","0.5","1.4","0.3","0","0.3","5.2"
"549","Darrius Shepherd","WR","FA","-","-","0","3.1","-","2.1","0","1.1","0.8","-","-2","0","-","-","-","-","-","0.6","5.1"
"549","Brandon Zylstra","WR","FA","0","0","0","0","0","0","0.9","0","3.3","0","0","0","-","0.8","0.1","0","0","0.3","5.1"
"549","Charlie Woerner","TE","ATL","0","0","0","0","0","0","0","0","0","0","-","0","4.3","0","-","-","0.8","0.4","5.1"
"552","Terry Godwin","WR","FA","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","5","1.7","5"
"552","Kahale Warring","TE","FA","0","-","-","-","-","-","-","-","-","-","-","0","0","0","4.2","0.8","0","0.7","5"
"554","Hunter Bryant","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","0","4.9","0","0","1","4.9"
"555","Josh Malone","WR","FA","0","4.8","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","1.2","4.8"
"556","Robert Foster","WR","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","0","1.4","3.3","-","1.2","4.7"
"557","Robert Griffin III","QB","FA","0.3","-","-","-0.7","-0.1","-","-","-","-","-","-","5.1","-","-","-","-","-","1.1","4.6"
"558","Lawrence Cager","WR","WAS","-","-","4.5","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","2.3","4.5"
"558","Elijhaa Penny","RB","FA","0","0","0","0","0.3","0","0","1.6","0.2","0","-","0","0.8","0","1.6","-","-","0.3","4.5"
"560","Daniel Brown","TE","FA","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","1.8","2.3","0.3","4.1"
"561","Jaeden Graham","TE","FA","0","0","0","0","1.2","0","0","0","0","-","0","1.6","0","1.2","0","0","0","0.3","4"
"561","Jonathan Brown","K","FA","-","-","-","-","-","4","-","-","-","-","-","-","-","-","-","-","-","4","4"
"561","Elliott Fry","K","FA","-","-","-","4","-","-","-","-","-","-","-","-","-","-","-","-","-","4","4"
"564","Stephen Carlson","TE","CHI","0","0","0","2","0","0","0","0","-","0","0","1.6","0","0","0","0","0","0.2","3.6"
"565","Austin Walter","RB","FA","-","-","-","-","-","-","-","-","0","3.5","-","0","-","-","-","-","0","0.9","3.5"
"565","Ben Ellefson","TE","FA","0","0","-","-","-","-","2","-","0","0","1.5","0","-","-","-","-","-","0.5","3.5"
"567","Deontay Burnett","WR","FA","-","-","3.4","0","-","-","-","-","-","-","-","-","-","-","-","-","-","1.7","3.4"
"567","Rashaad Penny","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0.9","1.9","1.1","3.4"
"569","Daurice Fountain","WR","FA","-","0","3.3","0","0","-","-","-","0","-","-","-","-","-","-","-","-","0.7","3.3"
"570","Dalton Keene","TE","FA","-","-","-","-","-","-","1.3","-","-","-","-","-","0","0","0.7","0","1.1","0.5","3.1"
"570","Bo Scarbrough","RB","FA","-","-","-","-","-","-","-","-","-","-","3.1","-","-","-","-","-","-","3.1","3.1"
"570","Eric Saubert","TE","SEA","-","-","-","-","-","BYE","0","-","-","-","0.8","0","0","0.9","0","0","1.4","0.4","3.1"
"573","Brian Hoyer","QB","FA","-","-","-","3","-","-","-","-","-","-","-","-","-","-","-","-","-","3","3"
"573","Antonio Gandy-Golden","WR","FA","-","0.8","2.2","0","0","0","-","-","-","-","-","-","-","-","-","0","-","0.5","3"
"573","Antonio Callaway","WR","FA","-","-","-","-","-","-","-","-","-","-","1.8","1.2","0","0","0","-","-","0.6","3"
"576","Tyler Huntley","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.1","-","0.8","1.5","2.9"
"577","David Blough","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.8","-","2.8","2.8"
"578","Penny Hart","WR","FA","0","-","0","0","0","-","-","0","0","0","0","0","0","2.7","-","0","0","0.2","2.7"
"578","John Ross","WR","FA","2.7","0","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0.9","2.7"
"580","Andy Janovich","RB","FA","0","0.5","1.8","0","0.4","0","0","0","-","0","-","-","0","0","0","0","0","0.2","2.7"
"581","Jonathan Williams","RB","FA","-","-","-","-","-","-","-","-","0","0","0","2.6","0","-","-","-","-","0.5","2.6"
"581","Colby Parkinson","TE","LAR","-","-","-","-","-","-","-","0","BYE","-","-","0","0","2.6","0","-","0","0.4","2.6"
"583","Tavon Austin","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","1.8","0","1.5","-0.8","0.6","2.5"
"584","Jason Huntley","RB","FA","0.1","-","-","-","-","0","1.3","0","-","-","-","-","-","-","-","-","1","0.5","2.4"
"585","Rico Dowdle","RB","CAR","0","-","0","0","0","1.3","0","0","0","-","0","0","0","0","1.1","0","0","0.2","2.4"
"585","Tommylee Lewis","WR","FA","-","-","-","-","-","-","-","1","-","-","-","-","1.6","0","0","-","-0.2","0.5","2.4"
"585","Donte Moncrief","WR","FA","-","-","-","-","-","-","-","-","-","-","2","0","0.4","0","-","0","0","0.4","2.4"
"585","Tommy Stevens","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2.4","2.4","2.4"
"585","Jameis Winston","QB","NYG","-","-","-","-","-","-","-","-","0.2","2.3","BYE","0","-","-","-","-","-0.1","0.6","2.4"
"590","Jaleel Scott","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","2.1","-","-","-","2.1","2.1"
"590","LeVante Bellamy","RB","FA","-","0","0","0","-","-","-","-","-","-","-","-","-","-","-","2.1","0","0.4","2.1"
"590","Scottie Phillips","RB","FA","0","-","-","-","-","-","-","-","-","-","0","0","0","0","2.1","0","0","0.3","2.1"
"590","Bennie Fowler III","WR","FA","0","0","0","0","2.1","-","-","-","-","-","-","-","-","-","-","-","-","0.4","2.1"
"594","Joshua Dobbs","QB","NE","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","2.1","2.1","2.1"
"595","Stephen Hauschka","K","FA","-","-","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","2","2"
"596","Chandler Cox","RB","FA","0","0","0","0.8","1.1","0","-","-","0","-","-","-","0","-","-","-","-","0.2","1.9"
"596","Nathan Peterman","QB","FA","-","-","-","-","-","-","-","-","-","-","-","1.9","-","-","-","-","-","1.9","1.9"
"596","Derek Carrier","TE","FA","0","0","0","0","0","-","0","0","0","0","1.9","0","0","0","0","0","0","0.1","1.9"
"596","James Proche II","WR","TEN","0","0","0","0","0","0","-","0","0","0","1.9","0","0","0","0","-","-","0.1","1.9"
"600","Case Keenum","QB","CHI","-","-","-","-","-","1.8","-","-","-","-","BYE","-","-","-","-","0","-","0.9","1.8"
"600","Keith Kirkwood","WR","BAL","-","-","-","-","-","1.8","BYE","-","-","-","-","-","-","-","-","-","-","1.8","1.8"
"600","Vyncint Smith","WR","FA","-","-","-","-","-","0","0","1.8","-","-","0","0","-","-","-","0","0","0.3","1.8"
"603","Cody Hollister","WR","FA","0","-","-","-","1.7","-","-","-","-","-","-","-","-","-","-","-","-","0.9","1.7"
"603","Blake Jarwin","TE","FA","1.7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.7","1.7"
"603","Luke Willson","TE","FA","0","0","-","0","0","-","-","0","-","-","0","0","1.7","-","-","-","-","0.2","1.7"
"603","Josiah Deguara","TE","ARI","1.7","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0.9","1.7"
"607","Lamar Miller","RB","FA","-","-","-","-","-","-","-","-","-","1.6","-","-","-","-","-","-","-","1.6","1.6"
"607","Marcus Kemp","WR","FA","0","0","0","-","-","0","1.6","0","-","-","-","0","0","0","-","-","0","0.2","1.6"
"609","Temarrick Hemingway","TE","FA","-","-","-","-","1.5","0","0","-","0","0","0","0","0","-","-","-","-","0.2","1.5"
"609","Dwayne Washington","RB","FA","-","-","0","0","0","-","0","0","0.9","-","-","0.6","0","0","0","0","-","0.1","1.5"
"609","Jake Butt","TE","FA","0.5","0","1","0","-","0","-","-","-","-","-","-","-","-","-","-","-","0.3","1.5"
"612","D.J. Foster","RB","FA","0","0","-","-","-","-","-","-","1.4","0","0","0","0","-","0","0","0","0.1","1.4"
"613","Tony Jones Jr.","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1.3","1.3","1.3"
"614","Logan Woodside","QB","FA","-","-","-","-","-","-","-","-","-","0","0.3","-0.5","-","1.8","-0.3","0","-","0.2","1.3"
"615","Craig Reynolds","RB","DET","-","-","-","-","BYE","-","-","-","-","-","-","0","-","-","-","1.2","-","0.6","1.2"
"616","Geno Smith","QB","LV","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1.1","-","-","-","1.1","1.1"
"616","Jeremy Sprinkle","TE","FA","0","0","0","0","0","0","1.1","-","0","0","0","0","0","0","0","0","0","0.1","1.1"
"616","Cullen Gillaspia","RB","FA","-","0","1.1","-","0","0","0","-","0","0","-","-","-","-","-","-","-","0.2","1.1"
"616","Brandon Dillon","TE","FA","-","-","-","-","-","-","-","-","-","0","-","1.1","0","-","-","-","-","0.4","1.1"
"616","Andre Roberts","WR","FA","0","0","0","0.8","0.1","0","0","0","0","0","-","0","0","0","-2","2.2","-","0.1","1.1"
"621","Trevon Wesco","TE","FA","0","0","0","0","1","0","0","0","-","-","-","-","-","0","0","0","0","0.1","1"
"621","Taylor Russolino","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","1"
"621","Brandon Wright","K","FA","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1"
"621","Trenton Irwin","WR","JAC","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","1","-","1","1"
"625","Senorise Perry","RB","FA","0","0.9","-","-","-","-","-","-","-","-","0","0","0","0","0","-","-","0.1","0.9"
"626","Dexter Williams","RB","FA","-","-","-","-","-","-","0","-","0.8","-","-","-","-","-","-","0","-","0.3","0.8"
"626","AJ McCarron","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0.8","0.4","0.8"
"626","Isaac Nauta","TE","FA","-","-","-","-","-","0","0.8","0","0","0","0","0","-","-","-","-","-","0.1","0.8"
"629","Tyler Bray","QB","FA","-","-","-","-","-","-","-","-","-","0.7","-","-","-","-","-","-","-","0.7","0.7"
"629","Marcus Baugh","TE","FA","0","0.7","0","0","-","-","-","-","-","-","-","-","-","0","0","0","0","0.1","0.7"
"629","Bruce Miller","TE","FA","0.7","0","0","0","0","0","0","-","-","-","-","-","-","-","-","0","-","0.1","0.7"
"632","John Lovett","QB","FA","0","0","0","0","-","0","0","0","0.6","-","-","-","-","-","-","-","-","0.1","0.6"
"633","Tony Brooks-James","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0.4","-","-","-","-","-","0.4","0.4"
"634","Qadree Ollison","RB","FA","-","-","0","-","-","-","-","0.3","0","-","-","-","-","-","-","-","-","0.1","0.3"
"634","JoJo Natson","WR","FA","0","0","0.3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.1","0.3"
"636","Chris Rowland","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"636","Nate Becker","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"636","Javon Leake","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"636","Stanley Morgan Jr.","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","0","0","0","0","0","0","0"
"636","Joe Webb III","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"636","Dezmon Patmon","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"636","Hale Hentges","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"636","Michael Warren II","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","0"
"636","Sewo Olonilua","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"636","Juwann Winfree","WR","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","0","-","-","-","0","0"
"636","Matt Sokol","TE","BUF","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0","0","0"
"636","Kevin Rader","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"636","Mike White","QB","BUF","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"636","Trey Quinn","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"636","Isaiah Coulter","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"636","Brycen Hopkins","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","-","0","0","0"
"636","Wendell Smallwood","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"636","Jake Bargas","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"636","Elijah Holyfield","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"636","Johnny Stanton IV","RB","FA","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"636","Jordan Matthews","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"636","Sean Culkin","TE","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"636","K.J. Osborn","WR","WAS","0","0","-","0","-","-","-","0","0","0","0","-","0","-","-","0","-","0","0"
"636","Caleb Wilson","TE","FA","-","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0","0","0"
"636","Dan Chisena","WR","FA","0","0","0","0","0","0","-","-","0","0","-","0","0","0","0","0","0","0","0"
"636","Tyler Davis","TE","NE","-","-","0","0","0","0","-","-","0","0","-","-","-","-","0","-","0","0","0"
"636","Mason Schreck","TE","FA","-","-","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0"
"636","Raymond Calais","RB","FA","-","-","0","0","-","-","0","-","-","-","-","-","-","-","-","-","0","0","0"
"636","Kenjon Barner","RB","FA","-","-","0","0","-","-","-","-","-","-","0","-","-","0","0","0","-","0","0"
"636","Cyril Grayson Jr.","WR","FA","-","0","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Noah Togiai","TE","FA","-","0","0","-","-","0","-","-","-","0","-","-","-","-","-","-","-","0","0"
"636","Farrod Green","TE","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Sean McKeon","TE","IND","-","0","0","-","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0"
"636","Darius Bradwell","RB","FA","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Quinton Bell","WR","MIA","0","0","0","0","0","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Tajae Sharpe","WR","FA","0","0","-","-","-","-","-","-","-","-","-","0","-","0","-","-","-","0","0"
"636","Matthew Slater","WR","FA","0","0","0","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"636","Malik Turner","WR","FA","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0"
"636","Garrett Griffin","TE","FA","-","-","-","0","0","-","-","-","-","-","0","-","-","-","-","-","0","0","0"
"636","Justin Hardee Sr.","WR","FA","0","0","0","0","-","-","0","0","-","-","-","-","-","0","0","0","0","0","0"
"636","Beau Brinkley","TE","FA","0","0","0","-","0","0","0","0","-","-","-","-","-","-","-","-","-","0","0"
"636","Clark Harris","TE","FA","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0"
"636","Antony Auclair","TE","FA","0","-","-","-","-","-","-","0","0","0","0","0","-","0","-","-","0","0","0"
"636","Andrew Beck","TE","NYJ","0","0","0","0","-","0","-","-","-","BYE","-","-","0","0","0","0","0","0","0"
"636","Eric Tomlinson","TE","FA","0","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0"
"636","J.P. Holtz","TE","FA","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"636","Kyle Nelson","TE","FA","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Nathan Cottrell","RB","FA","0","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","0","0"
"636","Taiwan Jones","RB","FA","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","-","0","0"
"636","Derek Watt","RB","FA","0","0","0","-","-","0","-","-","-","0","0","0","0","0","0","0","0","0","0"
"636","Xavier Jones","RB","FA","0","0","0","0","0","0","-","0","-","0","0","0","0","-","-","0","0","0","0"
"636","Zach Gentry","TE","FA","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"636","Deante Burton","WR","FA","-","-","0","-","-","-","-","-","-","-","-","0","0","0","-","-","-","0","0"
"636","Reggie Begelton","WR","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Hakeem Butler","WR","FA","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Chris Myarick","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0","-","-","0","0"
"636","Kristian Wilkerson","WR","BUF","-","-","-","-","-","-","-","-","0","-","BYE","-","-","-","-","-","-","0","0"
"636","Kirk Merritt","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"636","Ross Travis","TE","FA","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"636","Marken Michel","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","0","-","-","-","0","0"
"636","Fred Brown","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"636","Chris Moore","WR","WAS","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0","0","0"
"636","Stephen Sullivan","TE","CAR","-","-","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","0","0"
"636","Brandin Bryant","RB","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"636","Jeff Badet","WR","FA","-","-","-","-","-","-","0","-","0","0","-","-","-","-","-","-","-","0","0"
"636","Duke Williams","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Alex Bachman","WR","LV","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Jason Moore Jr.","WR","FA","-","-","-","0","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"636","Matt Cole","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"636","Kevin White","WR","FA","-","-","-","-","0","0","-","-","0","-","-","-","-","-","-","-","-","0","0"
"636","Trey Edmunds","RB","FA","-","-","-","-","0","-","0","0","-","0","-","-","-","-","-","-","-","0","0"
"636","Deon Cain","WR","BUF","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","-","0","0","0"
"636","Taywan Taylor","WR","FA","-","-","-","-","-","0","-","0","-","-","-","0","-","-","-","-","-","0","0"
"636","Daniel Helm","TE","FA","-","-","-","-","-","0","-","-","0","0","-","-","-","-","0","0","-","0","0"
"636","Ricky Seals-Jones","TE","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","-","0","0"
"636","Rashod Berry","TE","FA","-","-","-","-","-","0","-","-","-","-","-","-","0","-","-","-","0","0","0"
"636","Jeremy Cox","RB","FA","-","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","0","0"
"636","Keelan Doss","WR","FA","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"636","Evan Baylis","TE","FA","-","-","-","-","0","0","0","-","-","-","0","0","-","-","-","-","-","0","0"
"715","Easton Stick","QB","ATL","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","-","0","-0"
"716","Matt Schaub","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-0.4","-","-","-","-","-","-0.4","-0.4"
"717","Adrian Killins Jr.","RB","FA","-","-","-","-0.5","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.5","-0.5"
"718","Nate Sudfeld","QB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-0.5","-0.5","-0.5"
"719","DeAndre Carter","WR","CLE","1.3","0","0","-2","0","0","0","-","0","0","-","0","0","-","-","0","0","-0.1","-0.7"
"720","Kendall Hinton","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-0.8","-","-","-","-","-","-0.8","-0.8"
"721","Tim Boyle","QB","TEN","-0.2","-0.1","-","-0.1","-","0","-0.1","-","-0.1","-","-","0","-","-","-","-0.3","-","-0.1","-0.9"
"722","Dede Westbrook","WR","FA","-","-","0.9","-","-","-","-2","-","-","-","-","-","-","-","-","-","-","-0.6","-1.1"
"723","Dwayne Harris","WR","FA","-","-","-","-","-","-","-","0","0","-2","-","-","-","-","-","-","-","-0.7","-2"
"723","Nsimba Webster","WR","FA","0","0","0","0","0","0","0","0","-","0","0","0","-2","0","0","0","0","-0.1","-2"
"725","Ty Long","K","FA","0","0","0","0","0","-","0","0","0","0","-2.8","0","0","0","0","0","0","-0.2","-2.8"
""
""
